Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
33233,0a7BloCiNzLDD9qSQHh5m7,Fall Out Boy,From Under The Cork Tree,"Dance, Dance",77,180266,False,0.622,0.961,11,-3.198,0,0.154,0.00523,0.0,0.0854,0.449,114.452,4,emo
34005,3hRV0jL3vUpRrcy398teAU,Lord Huron,Strange Trails,The Night We Met,83,208211,False,0.544,0.369,2,-9.514,1,0.038,0.969,0.279,0.639,0.102,87.01,3,folk
34014,1Fid2jjqsHViMX6xNH70hE,Seafret,Tell Me It's Real (Expanded Edition),Atlantis,90,229173,False,0.4,0.479,8,-7.989,0,0.0308,0.0529,2.14e-06,0.115,0.213,166.159,4,folk
34021,5NORWMFC27ywGSZxi8uquP,The Lumineers,Cleopatra,Ophelia,79,160097,False,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,4,folk
34025,3u6PxWema1snbjLbFEyjkJ,Seafret,Atlantis,Atlantis - Extra Sped Up Version,78,190758,False,0.471,0.561,11,-7.068,0,0.03,0.0472,1.91e-06,0.122,0.215,99.808,4,folk
34027,7yq4Qj7cqayVTp3FF9CWbm,Vance Joy,Dream Your Life Away,Riptide,82,204280,False,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,4,folk
34067,40riOy7x9W7GXjyGp4pjAv,Eagles,Hotel California (2013 Remaster),Hotel California - 2013 Remaster,84,391376,False,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,4,folk
34083,1K3LRUEcUz5FMtPYyg0F45,The Lumineers,The Lumineers (Deluxe Edition),Ho Hey,79,163133,False,0.682,0.471,0,-9.182,1,0.0301,0.765,0.0,0.0908,0.421,79.907,4,folk
34123,2ixsaeFioXJmMgkkbd4uj1,George Ezra,Wanted on Voyage (Expanded Edition),Budapest,79,200733,False,0.717,0.455,5,-8.303,1,0.0276,0.0846,0.0,0.11,0.389,127.812,4,folk
34124,4U45aEWtQhrm8A5mxPaFZ7,Billy Joel,The Stranger (Legacy Edition),Vienna,79,214240,False,0.532,0.495,10,-6.662,1,0.0343,0.659,0.0,0.0754,0.308,124.936,4,folk
34131,4ofwffwvvnbSkrMSCKQDaC,George Ezra,Staying at Tamara's,Shotgun,78,201287,False,0.673,0.735,5,-4.733,1,0.0457,0.286,0.0,0.242,0.754,115.744,4,folk
34212,5zA8vzDGqPl2AzZkEYQGKh,Billy Joel,An Innocent Man,Uptown Girl,79,197706,False,0.701,0.944,4,-2.986,1,0.0455,0.0755,0.0,0.601,0.792,128.993,4,folk
34251,0UV5zxRMz6AO4ZwUOZNIKI,Dr. Dog,"Shame, Shame (Deluxe Edition)",Where'd All the Time Go?,77,234800,False,0.454,0.82,2,-4.193,1,0.0567,0.132,0.000969,0.115,0.575,166.303,4,folk
34275,2ihCaVdNZmnHZWt0fvAM7B,Of Monsters and Men,My Head Is An Animal,Little Talks,80,266600,False,0.457,0.757,1,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961,4,folk
34310,2M9ro2krNb7nr7HSprkEgo,Tracy Chapman,Tracy Chapman,Fast Car,78,296800,False,0.711,0.292,4,-15.523,0,0.037,0.313,0.0,0.131,0.194,103.951,4,folk
34332,62AuGbAkt8Ox2IrFFb8GKV,Neil Diamond,Sweet Caroline,Sweet Caroline,78,203573,False,0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,4,folk
34339,7mjSHL2Eb0kAwiKbvNNyD9,Yusuf / Cat Stevens,Tea For The Tillerman (Remastered 2020),Wild World,77,200560,False,0.48,0.542,0,-8.51,1,0.0348,0.345,0.000609,0.113,0.567,152.853,4,folk
34382,70C4NyhjD5OZUMzvWZ3njJ,Billy Joel,Piano Man (Legacy Edition),Piano Man,77,339000,False,0.331,0.55,0,-6.483,1,0.0272,0.605,3.96e-06,0.192,0.429,177.734,3,folk
34419,3JvrhDOgAt6p7K8mDyZwRd,Vance Joy,Dream Your Life Away (Special Edition),Riptide,80,204280,False,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,4,folk
34480,4yugZvBYaoREkJKtbG08Qr,Eagles,Eagles (2013 Remaster),Take It Easy - 2013 Remaster,77,211577,False,0.575,0.67,7,-10.39,1,0.0318,0.343,4.95e-06,0.129,0.74,139.191,4,folk
34527,3rk4aJ0vAj3cFUIQEeASkT,George Ezra,Green Green Grass,Green Green Grass,77,167613,False,0.685,0.738,8,-4.413,1,0.0595,0.0695,0.0,0.128,0.8,112.972,4,folk
34529,1qRA5BS78u3gME0loMl9AA,Buffalo Springfield,Buffalo Springfield,For What It's Worth,78,153693,False,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,4,folk
34530,4s6LhHAV5SEsOV0lC2tjvJ,The Mamas & The Papas,If You Can Believe Your Eyes & Ears,California Dreamin' - Single Version,78,162373,False,0.552,0.608,1,-9.786,0,0.0345,0.352,0.0,0.0533,0.637,112.367,4,folk
34634,3yrSvpt2l1xhsV9Em88Pul,Van Morrison,Blowin' Your Mind!,Brown Eyed Girl,80,183306,False,0.491,0.583,7,-10.964,1,0.0376,0.185,0.0,0.406,0.908,150.566,4,folk
34681,5tVA6TkbaAH9QMITTQRrNv,Tom Petty,Full Moon Fever,Free Fallin',77,256000,False,0.623,0.449,5,-13.333,1,0.0253,0.212,0.0,0.0613,0.572,84.383,4,folk
34722,3Vby4nGmtbDo7HDJamOWkT,Stealers Wheel,Stealers Wheel,Stuck In The Middle With You,78,208946,False,0.82,0.575,7,-9.144,1,0.0408,0.0936,0.000135,0.109,0.964,123.765,4,folk
36004,1MqzIgGsHP4cNjPboevsfq,Indila,Mini World,Tourner Dans Le Vide,78,246093,False,0.594,0.698,6,-8.645,0,0.0428,0.103,0.0,0.173,0.376,119.991,4,french
36010,5ZduaRci3iNUiDfJbBfAaf,Matt Sassari,Give It To Me (Full Vocal Mix),Give It To Me - Full Vocal Mix,79,102860,False,0.874,0.869,1,-5.996,0,0.0315,0.00116,0.00238,0.164,0.726,126.027,4,french
36226,0z3bi63SNZ5ylyHOzb81Uq,Gambi,PETETE,PETETE,78,123846,False,0.752,0.669,10,-9.817,0,0.251,0.167,0.0,0.0795,0.627,155.997,4,french
36241,6PrB4KpvuoYWtwjPC5a44S,Soolking;Niska,Sans visa,Balader,79,176120,False,0.603,0.802,4,-5.089,0,0.111,0.306,5.06e-05,0.124,0.787,130.121,4,french
36278,6OZwia8loN0aPS0vTvsBjR,Alonzo;Ninho;Naps,QUARTIERS NORD,TOUT VA BIEN (feat. Ninho & Naps),79,192960,True,0.66,0.72,3,-5.874,0,0.0753,0.301,0.0,0.226,0.628,99.937,4,french
37000,1DIXPcTDzTj8ZMHt3PDt8p,Coolio;L.V.,Gangsta's Paradise,Gangsta's Paradise,89,240693,False,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.386,79.975,4,funk
37050,503OTo2dSqe7qk76rgsbep,Dr. Dre;Snoop Dogg,2001,Still D.R.E.,84,270586,True,0.816,0.775,11,-3.323,1,0.234,0.16,0.00031,0.0543,0.527,93.431,4,funk
37051,4LwU4Vp6od3Sb08CsP99GC,Dr. Dre;Snoop Dogg,2001,The Next Episode,81,161506,True,0.922,0.909,10,-2.429,0,0.27,0.0281,0.0,0.0856,0.309,95.295,4,funk
37151,5HQVUIKwCEXpe7JIHyY734,Snoop Dogg;Wiz Khalifa;Bruno Mars,"Young, Wild & Free (feat. Bruno Mars)","Young, Wild & Free (feat. Bruno Mars)",78,207333,True,0.715,0.655,0,-6.425,1,0.137,0.0525,0.0,0.115,0.531,95.078,4,funk
37152,0Z2J91b2iTGLVTZC4fKgxf,2Pac;Outlawz,Greatest Hits,Hit 'Em Up - Single Version,81,312626,True,0.916,0.844,7,-3.967,1,0.236,0.0394,0.0,0.0778,0.586,95.19,4,funk
37154,48UPSzbZjgc449aqz8bxox,Red Hot Chili Peppers,Californication (Deluxe Edition),Californication,82,329733,False,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,4,funk
37155,77loZpT5Y5PRP1S451P9Yz,Hoobastank,The Reason (15th Anniversary Deluxe),The Reason,81,232800,False,0.472,0.671,4,-4.649,1,0.029,0.0129,0.0,0.159,0.0681,82.952,4,funk
37200,2qOm7ukLyHUXWyR4ZWLwxA,Ice Cube,The Predator,It Was A Good Day,82,260000,True,0.798,0.744,7,-5.328,0,0.136,0.33,0.000106,0.292,0.794,82.356,4,funk
37201,2grjqo0Frpf2okIBiifQKs,"Earth, Wind & Fire","The Best Of Earth, Wind & Fire Vol. 1",September,83,215093,False,0.697,0.832,9,-7.264,1,0.0298,0.168,0.00131,0.269,0.979,125.926,4,funk
37202,2Ih217RCGAmyQR68Nn7Cqo,Ice Cube,Lethal Injection,You Know How We Do It,79,232773,True,0.747,0.52,10,-10.523,0,0.0357,0.0977,0.0537,0.142,0.601,92.869,4,funk
37203,4VQNCzfZ3MdHEwwErNXpBo,2Pac;Big Syke,All Eyez On Me,All Eyez On Me (ft. Big Syke),77,307773,True,0.872,0.723,1,-5.968,1,0.247,0.0293,0.0,0.327,0.843,93.279,4,funk
37213,2NBQmPrOEEjA8VbeWOQGxO,Snoop Dogg;Pharrell Williams,R&G (Rhythm & Gangsta): The Masterpiece,Drop It Like It's Hot,77,266066,True,0.888,0.632,1,-3.872,1,0.219,0.19,0.0,0.101,0.662,91.979,4,funk
37216,2aibwv5hGXSgw7Yru8IYTO,Red Hot Chili Peppers,Stadium Arcadium,Snow (Hey Oh),80,334666,False,0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-05,0.119,0.599,104.655,4,funk
37217,5g9lS8deSIxItFBmZRC4vN,2Pac,All Eyez On Me,Ambitionz Az A Ridah,79,278386,True,0.801,0.91,2,-6.566,1,0.225,0.00239,0.000891,0.0737,0.805,87.277,4,funk
37218,3ia3dJETSOllPsv3LJkE35,2Pac;Roger;Dr. Dre,Greatest Hits,California Love - Original Version,79,284906,True,0.763,0.85,7,-3.052,1,0.0417,0.0304,1.21e-06,0.371,0.761,91.519,4,funk
37219,3IAfUEeaXRX9s9UdKOJrFI,Anitta,Envolver,Envolver,84,193805,False,0.812,0.736,4,-5.421,0,0.0833,0.152,0.00254,0.0914,0.396,91.993,4,funk
37220,7iXF2W9vKmDoGAhlHdpyIa,Dr. Dre;Eminem,2001,Forgot About Dre,80,222293,True,0.924,0.74,8,-1.299,1,0.0774,0.0827,0.0,0.163,0.621,133.974,4,funk
37222,3ZOEytgrvLwQaqXreDs2Jx,Red Hot Chili Peppers,By the Way (Deluxe Edition),Can't Stop,82,269000,False,0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455,4,funk
37253,1k1Bqnv2R0uJXQN4u6LKYt,Bill Withers,Just As I Am,Ain't No Sunshine,79,125093,False,0.527,0.415,4,-11.451,0,0.122,0.457,1.72e-05,0.117,0.515,78.169,4,funk
37255,3d9DChrdc6BOeFsbrZ3Is0,Red Hot Chili Peppers,Blood Sugar Sex Magik (Deluxe Edition),Under the Bridge,82,264306,False,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,4,funk
37352,64BbK9SFKH2jk86U3dGj2P,Red Hot Chili Peppers,Californication (Deluxe Edition),Otherside,80,255373,False,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,4,funk
37354,1G391cbiT3v3Cywg8T7DM1,Red Hot Chili Peppers,Californication (Deluxe Edition),Scar Tissue,79,215906,False,0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,4,funk
37401,7tqhbajSfrz2F7E1Z75ASX,Marvin Gaye;Tammi Terrell,United,Ain't No Mountain High Enough,82,151666,False,0.663,0.6,7,-10.87,1,0.032,0.43,0.0,0.184,0.8,129.991,4,funk
37402,745H5CctFr12Mo7cqa1BMH,The Temptations,The Temptations Sing Smokey,My Girl,79,165000,False,0.572,0.418,0,-10.738,1,0.0349,0.635,0.0,0.0961,0.694,104.566,4,funk
37457,59WN2psjkt1tyaxjspN8fp,Rage Against The Machine,Rage Against The Machine - XX (20th Anniversary Special Edition),Killing In The Name,80,313573,True,0.466,0.833,7,-4.215,1,0.304,0.0266,0.0,0.0327,0.661,88.785,4,funk
37500,3koCCeSaVUyrRo3N2gHrd8,"Earth, Wind & Fire",Raise!,Let's Groove,79,339320,False,0.869,0.648,11,-8.698,0,0.0633,0.121,2.17e-05,0.126,0.9,125.035,4,funk
37503,10Nmj3JCNoMeBQ87uw5j8k,Red Hot Chili Peppers,Stadium Arcadium,Dani California,78,282160,False,0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,4,funk
37803,1i6N76fftMZhijOzFQ5ZtL,Talking Heads,Talking Heads '77 (Deluxe Version),Psycho Killer - 2005 Remaster,78,261413,False,0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,4,funk
37900,4m1mqQuy34Nzh0480VR364,MC Kevin o Chris,Incendeia,Incendeia,80,239999,True,0.893,0.461,3,-5.708,0,0.422,0.713,0.0406,0.117,0.864,135.136,4,funk
37908,5cZqsjVs6MevCnAkasbEOX,Limp Bizkit,Significant Other,Break Stuff,77,166706,True,0.432,0.884,8,-6.659,1,0.13,0.0127,0.000527,0.166,0.624,108.948,4,funk
38000,5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,AM,I Wanna Be Yours,92,183956,False,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4,garage
38001,5FVd6KXrgO9B3JPmC8OPst,Arctic Monkeys,AM,Do I Wanna Know?,88,272394,False,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,4,garage
38003,0BxE4FqsDD1Ot4YuBXwAPp,Arctic Monkeys,Favourite Worst Nightmare,505,88,253586,False,0.526,0.866,0,-5.822,1,0.0568,0.00287,7.78e-05,0.0945,0.248,140.266,4,garage
38004,086myS9r57YsLbJpU0TgK9,Arctic Monkeys,AM,Why'd You Only Call Me When You're High?,88,161123,False,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,4,garage
38005,7DcJ6fEBb7BaKuYKTwiDxK,Mild High Club,Skiptracing,Homage,78,177493,False,0.546,0.465,5,-8.167,1,0.0287,0.153,0.00259,0.321,0.415,73.369,4,garage
38006,2AT8iROs4FQueDv2c8q2KE,Arctic Monkeys,AM,R U Mine?,83,201726,False,0.288,0.758,6,-5.692,0,0.0371,0.00616,0.0,0.303,0.619,97.094,4,garage
38010,0NdTUS4UiNYCNn5FgVqKQY,Arctic Monkeys,AM,Snap Out Of It,80,193030,False,0.728,0.638,5,-6.455,0,0.0336,0.249,0.0,0.116,0.872,130.014,4,garage
38011,3jfZ9M23l0L7RxzYMTgBTv,Joy Again,Looking Out for You,Looking Out for You,80,179499,False,0.682,0.9,9,-5.028,1,0.0874,0.0884,0.063,0.0685,0.937,100.721,4,garage
38012,7nzsY8vlnKdvGOEE0rjAXZ,Arctic Monkeys,AM,Arabella,78,207356,False,0.579,0.558,2,-6.986,1,0.0895,0.0202,1.26e-06,0.212,0.506,179.949,4,garage
38013,11jRCxY01k9jvCdUru0EeP,Arctic Monkeys,Body Paint,Body Paint,77,290584,False,0.56,0.313,7,-11.653,0,0.0627,0.567,0.0,0.0767,0.254,144.745,4,garage
38014,2x8evxqUlF0eRabbW2JBJd,Arctic Monkeys,Favourite Worst Nightmare,Fluorescent Adolescent,79,183893,False,0.654,0.828,1,-5.377,0,0.0281,0.00146,0.000144,0.122,0.79,112.056,4,garage
38015,5ruzrDWcT0vuJIOMW7gMnW,The Strokes,The New Abnormal,The Adults Are Talking,79,309053,False,0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,4,garage
38017,0yowbJnnbTLpr99f9l1uba,Arctic Monkeys,There’d Better Be A Mirrorball,There’d Better Be A Mirrorball,77,265798,False,0.513,0.369,3,-10.899,1,0.0307,0.634,0.0139,0.186,0.311,72.062,4,garage
38024,11iIikXxC6NP0Ma8vMD27x,Vundabar,Gawk,Alien Blues,82,155933,False,0.467,0.757,3,-5.093,1,0.033,0.0807,0.908,0.0876,0.433,82.282,4,garage
39001,09IStsImFySgyp0pIQdqAc,Zedd;Maren Morris;Grey,The Middle,The Middle,80,184732,False,0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01,4,german
39100,50Td3qilgs8BLtv8mHyT1t,Zoe Wees,Control,Control,77,230880,False,0.599,0.465,4,-4.95,1,0.0314,0.643,1.57e-06,0.149,0.0678,113.82,4,german
39150,0oA9wBGDY4uyILLg4GymWP,AnnenMayKantereit;Giant Rooks,Tom's Diner,Tom's Diner,78,269333,False,0.68,0.428,6,-8.107,0,0.135,0.376,0.000344,0.355,0.334,98.222,4,german
39153,3H7ihDc1dqLriiWXwsc2po,Topic;A7S,Breaking Me,Breaking Me,78,166793,False,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,4,german
39156,5YaskwnGDZFDRipaqzbwQx,ATB;Topic;A7S,Your Love (9PM),Your Love (9PM),79,150052,False,0.669,0.784,7,-5.603,1,0.112,0.194,6.28e-06,0.115,0.517,125.993,4,german
39158,34xGLuxM0rkxhCVyMSqwJO,Milky Chance,Sadnecessary,Stolen Dance,80,313684,False,0.884,0.581,11,-8.813,1,0.0378,0.427,0.000206,0.0759,0.728,114.016,4,german
39163,5YdnOm5990Kfq1Jodws98B,Felix Jaehn;Ray Dalton,Call It Love,Call It Love,77,154560,False,0.616,0.841,5,-4.779,0,0.076,0.0559,0.00217,0.417,0.714,110.029,4,german
39165,3ovjw5HZZv43SxTwApooCM,Scorpions,Crazy World,Wind Of Change,79,312360,False,0.452,0.524,0,-10.108,1,0.0351,0.315,0.0,0.103,0.246,151.505,4,german
39359,3kcKlOkQQEPVwxwljbGJ5p,Topic;A7S,Kernkraft 400 (A Better Day),Kernkraft 400 (A Better Day),80,165800,False,0.623,0.727,11,-5.57,0,0.0562,0.184,2.02e-05,0.309,0.4,125.975,4,german
39408,7nFJSfGvvV0WjatTZN6QYi,Luciano;Aitch;BIA,Bamba (feat. Aitch & BIA),Bamba (feat. Aitch & BIA),84,203255,False,0.798,0.806,10,-5.841,1,0.355,0.145,0.0,0.13,0.82,138.082,4,german
39515,2bPGTMB5sFfFYQ2YvSmup0,Rammstein,Rammstein,Deutschland,77,322339,False,0.521,0.895,7,-5.242,1,0.0442,5.54e-05,0.349,0.0985,0.237,120.117,4,german
39758,2XRn6Qu0Wd1KvOND8JbaTx,Luciano,Beautiful Girl,Beautiful Girl,78,179186,False,0.839,0.412,11,-8.816,0,0.0935,0.287,0.000796,0.101,0.607,139.901,4,german
43000,4zN21mbAuaD0WqtmaTZZeP,James Hype;Miggy Dela Rosa,Ferrari,Ferrari,90,186661,False,0.847,0.69,1,-7.877,0,0.0493,0.0127,6e-05,0.0526,0.692,125.004,4,groove
43051,3XucsgiwXb8KPn9Csf9Zmu,James Hype;Miggy Dela Rosa;Lazza,Ferrari (Remix),Ferrari - Remix,80,172000,False,0.818,0.728,1,-5.705,0,0.0724,0.0985,0.0,0.0917,0.597,124.974,4,groove
44001,60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,Hybrid Theory (Bonus Edition),In the End,85,216880,False,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,4,grunge
44002,2nLtzopw4rPReszdYBJU6h,Linkin Park,Meteora,Numb,83,185586,False,0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,4,grunge
44009,2RsAajgo0g7bMCHxwH3Sk0,Nirvana,Nevermind (Remastered),Come As You Are,79,218920,False,0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,4,grunge
44010,77loZpT5Y5PRP1S451P9Yz,Hoobastank,The Reason (15th Anniversary Deluxe),The Reason,81,232800,False,0.472,0.671,4,-4.649,1,0.029,0.0129,0.0,0.159,0.0681,82.952,4,grunge
44013,4CeeEOM32jQcH3eN9Q2dGj,Nirvana,Nevermind (Remastered),Smells Like Teen Spirit,83,301920,False,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,4,grunge
44020,3K4HG9evC7dg3N0R9cYqk4,Linkin Park,Hybrid Theory (Bonus Edition),One Step Closer,78,157333,False,0.492,0.969,9,-4.419,1,0.0491,0.0014,1.32e-06,0.0787,0.538,95.136,4,grunge
44022,4Yf5bqU3NK4kNOypcrLYwU,Linkin Park,Meteora,Faint,77,162600,False,0.554,0.978,4,-3.554,1,0.131,0.111,0.0,0.0731,0.594,135.095,4,grunge
44023,11LmqTE2naFULdEP94AUBa,Nirvana,In Utero - 20th Anniversary - Deluxe Edition,Heart-Shaped Box,79,281160,False,0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,4,grunge
44064,6ZOBP3NvffbU4SZcrnt1k6,3 Doors Down,The Better Life,Kryptonite,80,233933,False,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,4,grunge
44070,0gmbgwZ8iqyMPmXefof8Yf,Nickelback,Silver Side Up,How You Remind Me,80,223840,False,0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094,4,grunge
44074,5UWwZ5lm5PKu6eKsHAGxOk,Foo Fighters,The Colour And The Shape,Everlong,84,250546,False,0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,4,grunge
44077,7x8dCjCr0x6x2lXKujYD34,Foo Fighters,"Echoes, Silence, Patience & Grace",The Pretender,79,269373,False,0.433,0.959,9,-4.04,1,0.0431,0.000917,0.0,0.028,0.365,172.984,4,grunge
44118,3YuaBvuZqcwN3CEAyyoaei,Audioslave,Audioslave,Like a Stone,78,293960,False,0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849,4,grunge
44135,2EoOZnxNgtmZaD8uUmz2nD,Soundgarden,Superunknown (Deluxe Edition),Black Hole Sun,77,318586,False,0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,4,grunge
44142,5OQsiBsky2k2kDKy2bX2eT,Foo Fighters,There Is Nothing Left To Lose,Learn to Fly,77,235293,False,0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,4,grunge
47000,2HZLXBOnaSRhXStMLrq9fD,Ghost,Seven Inches Of Satanic Panic,Mary On A Cross,88,244804,False,0.466,0.9,11,-4.469,1,0.0447,0.000235,0.00104,0.103,0.561,130.02,4,hard-rock
47001,4JiEyzf0Md7KEFFGWDDdCr,Guns N' Roses,Use Your Illusion II,Knockin' On Heaven's Door,79,336000,False,0.496,0.739,6,-7.193,1,0.0415,0.0211,0.00444,0.106,0.378,132.41,4,hard-rock
47002,5MxNLUsfh7uzROypsoO5qe,Aerosmith,Aerosmith,Dream On,82,266960,False,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,4,hard-rock
47003,7o2CTH4ctstm8TNelqjb51,Guns N' Roses,Appetite For Destruction,Sweet Child O' Mine,84,354520,True,0.454,0.91,6,-7.766,1,0.0448,0.0866,0.0996,0.116,0.629,125.116,4,hard-rock
47004,0nLiqZ6A27jJri2VCalIUs,Metallica,Metallica,Nothing Else Matters,80,388266,False,0.553,0.362,4,-11.218,0,0.0263,0.0458,6.01e-06,0.075,0.158,142.352,3,hard-rock
47005,57bgtoPSgt236HzfBOd8kj,AC/DC,The Razors Edge,Thunderstruck,84,292880,False,0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,4,hard-rock
47006,3ovjw5HZZv43SxTwApooCM,Scorpions,Crazy World,Wind Of Change,79,312360,False,0.452,0.524,0,-10.108,1,0.0351,0.315,0.0,0.103,0.246,151.505,4,hard-rock
47007,78lgmZwycJ3nzsdgmPPGNx,Led Zeppelin,Led Zeppelin III (Remaster),Immigrant Song - Remaster,78,146250,False,0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,4,hard-rock
47008,3YBZIN3rekqsKxbJc9FZko,Guns N' Roses,Appetite For Destruction,Paradise City,79,405640,True,0.273,0.952,11,-8.762,1,0.0843,0.0169,0.0111,0.142,0.472,100.271,4,hard-rock
47009,3YRCqOhFifThpSRFJ1VWFM,Guns N' Roses,Use Your Illusion I,November Rain,81,536066,False,0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,4,hard-rock
47010,5CQ30WqJwcep0pYcV4AMNc,Led Zeppelin,Led Zeppelin IV (Deluxe Edition),Stairway to Heaven - Remaster,79,482830,False,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,4,hard-rock
47011,2zYzyRzz6pRmhPzyfMEC8s,AC/DC,Highway to Hell,Highway to Hell,85,208400,False,0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,4,hard-rock
47012,5sICkBXVmaCQk5aISGR3x1,Metallica,Metallica,Enter Sandman,81,331266,False,0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,4,hard-rock
47013,2MuWTIM3b0YEAskbeeFE1i,Metallica,Master Of Puppets (Remastered),Master Of Puppets,81,515386,False,0.543,0.836,4,-9.11,0,0.0353,0.000647,0.431,0.153,0.56,105.173,4,hard-rock
47014,08mG3Y1vljYA6bvDt4Wqkj,AC/DC,Back In Black,Back In Black,85,255493,False,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,4,hard-rock
47050,3MrRksHupTVEQ7YbA0FsZK,Europe,The Final Countdown (Expanded Edition),The Final Countdown,78,310333,False,0.529,0.843,6,-6.908,0,0.0616,0.0628,0.000827,0.0608,0.188,117.662,4,hard-rock
47051,4bHsxqR3GMrXTxEPLuK5ue,Journey,Escape (Bonus Track Version),Don't Stop Believin',83,250986,False,0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,4,hard-rock
47053,2N2yrmodOnVF10mKvItC9P,Guns N' Roses,Use Your Illusion I,Don't Cry (Original),78,283733,False,0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635,4,hard-rock
47055,7snQQk1zcKl8gZ92AnueZW,Guns N' Roses,Appetite For Destruction,Sweet Child O' Mine,79,356066,True,0.446,0.952,6,-5.321,1,0.0523,0.0901,0.0857,0.112,0.624,125.303,4,hard-rock
47057,0hCB0YR03f6AmQaHbwWDe8,Led Zeppelin,Led Zeppelin II (1994 Remaster),Whole Lotta Love - 1990 Remaster,77,333893,False,0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,4,hard-rock
47058,0bVtevEgtDIeRjCJbK3Lmv,Guns N' Roses,Appetite For Destruction,Welcome To The Jungle,80,272026,True,0.447,0.954,8,-8.069,1,0.0751,0.0235,0.403,0.298,0.331,123.453,4,hard-rock
47059,7LRMbd3LEoV5wZJvXT1Lwb,AC/DC,High Voltage,T.N.T.,78,214666,False,0.754,0.759,9,-5.218,1,0.302,0.153,0.000108,0.101,0.435,126.366,4,hard-rock
47060,7e89621JPkKaeDSTQ3avtg,Lynyrd Skynyrd,Second Helping (Expanded Edition),Sweet Home Alabama,81,283800,True,0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798,4,hard-rock
